ID	TitleSlug	Title	Contest	Question	Rating
1911	minimum-elements-to-add-to-form-a-given-sum	构成特定和需要添加的最少元素	weekly-contest-231	T2	1157.90753
1912	number-of-restricted-paths-from-first-to-last-node	从第一个节点出发到最后一个节点的受限路径数	weekly-contest-231	T3	2005.03403
1913	make-the-xor-of-all-segments-equal-to-zero	使所有区间的异或结果为零	weekly-contest-231	T4	2539.79083
1915	check-if-one-string-swap-can-make-strings-equal	仅执行一次字符串交换能否使两个字符串相等	weekly-contest-232	T1	1138.30812
1916	find-center-of-star-graph	找出星型图的中心节点	weekly-contest-232	T2	1037.87768
1917	maximum-average-pass-ratio	最大平均通过率	weekly-contest-232	T3	1709.90478
1918	maximum-score-of-a-good-subarray	好子数组的最大分数	weekly-contest-232	T4	1813.53152
1904	second-largest-digit-in-a-string	字符串中第二大的数字	biweekly-contest-48	T1	1120.55477
1905	design-authentication-manager	设计一个验证系统	biweekly-contest-48	T2	1370.34734
1930	maximum-number-of-consecutive-values-you-can-make	你能构造出连续值的最大数目	biweekly-contest-48	T3	1734.39319
1906	maximize-score-after-n-operations	N 次操作后的最大分数和	biweekly-contest-48	T4	2038.71704
1927	maximum-ascending-subarray-sum	最大升序子数组和	weekly-contest-233	T1	994.967
1928	number-of-orders-in-the-backlog	积压订单中的订单总数	weekly-contest-233	T2	1600.35087
1929	maximum-value-at-a-given-index-in-a-bounded-array	有界数组中指定下标处的最大值	weekly-contest-233	T3	1783.09441
1907	count-pairs-with-xor-in-a-range	统计异或值在范围内的数对有多少	weekly-contest-233	T4	2434.70064
1933	number-of-different-integers-in-a-string	字符串中不同整数的数目	weekly-contest-234	T1	1279.05455
1935	minimum-number-of-operations-to-reinitialize-a-permutation	还原排列的最少操作步数	weekly-contest-234	T2	1327.96602
1934	evaluate-the-bracket-pairs-of-a-string	替换字符串中的括号内容	weekly-contest-234	T3	1331.89911
1936	maximize-number-of-nice-divisors	好因子的最大数目	weekly-contest-234	T4	1900.34838
1920	determine-color-of-a-chessboard-square	判断国际象棋棋盘中一个格子的颜色	biweekly-contest-49	T1	1147.39024
1923	sentence-similarity-iii	句子相似性 III	biweekly-contest-49	T2	1657.53366
1925	count-nice-pairs-in-an-array	统计一个数组中好对子的数目	biweekly-contest-49	T3	1593.01604
1924	maximum-number-of-groups-getting-fresh-donuts	得到新鲜甜甜圈的最多组数	biweekly-contest-49	T4	2557.30305
1944	truncate-sentence	截断句子	weekly-contest-235	T1	1039.61234
1945	finding-the-users-active-minutes	查找用户活跃分钟数	weekly-contest-235	T2	1209.02918
1946	minimum-absolute-sum-difference	绝对差值和	weekly-contest-235	T3	1846.12072
1947	number-of-different-subsequences-gcds	序列中不同最大公约数的数目	weekly-contest-235	T4	2427.19734
1950	sign-of-the-product-of-an-array	数组元素积的符号	weekly-contest-236	T1	1029.51485
1951	find-the-winner-of-the-circular-game	找出游戏的获胜者	weekly-contest-236	T2	1206.8894
1952	minimum-sideway-jumps	最少侧跳次数	weekly-contest-236	T3	1603.10141
1953	finding-mk-average	求出 MK 平均值	weekly-contest-236	T4	2394.35178
1938	minimum-operations-to-make-the-array-increasing	最少操作使数组递增	biweekly-contest-50	T1	1150.39773
1939	queries-on-number-of-points-inside-a-circle	统计一个圆中点的数目	biweekly-contest-50	T2	1200.23126
1940	maximum-xor-for-each-query	每个查询的最大异或值	biweekly-contest-50	T3	1371.85833
1941	minimum-number-of-operations-to-make-string-sorted	使字符串有序的最少操作次数	biweekly-contest-50	T4	2600.0631
1960	check-if-the-sentence-is-pangram	判断句子是否为全字母句	weekly-contest-237	T1	994.4319400000001
1961	maximum-ice-cream-bars	雪糕的最大数量	weekly-contest-237	T2	1062.91006
1962	single-threaded-cpu	单线程 CPU	weekly-contest-237	T3	1744.56831
1963	find-xor-sum-of-all-pairs-bitwise-and	所有数对按位与结果的异或和	weekly-contest-237	T4	1654.34338
1965	sum-of-digits-in-base-k	K 进制表示下的各位数字总和	weekly-contest-238	T1	1117.93855
1966	frequency-of-the-most-frequent-element	最高频元素的频数	weekly-contest-238	T2	1739.99471
1967	longest-substring-of-all-vowels-in-order	所有元音按顺序排布的最长子字符串	weekly-contest-238	T3	1509.96331
1968	maximum-building-height	最高建筑高度	weekly-contest-238	T4	2299.08705
1954	replace-all-digits-with-characters	将所有数字用字符替换	biweekly-contest-51	T1	1176.95122
1955	seat-reservation-manager	座位预约管理系统	biweekly-contest-51	T2	1407.14939
1956	maximum-element-after-decreasing-and-rearranging	减小和重新排列数组后的最大元素	biweekly-contest-51	T3	1309.60869
1957	closest-room	最近的房间	biweekly-contest-51	T4	1986.45802
1975	minimum-distance-to-the-target-element	到目标元素的最小距离	weekly-contest-239	T1	1098.59765
1976	splitting-a-string-into-descending-consecutive-values	将字符串拆分为递减的连续值	weekly-contest-239	T2	1667.02532
1978	minimum-adjacent-swaps-to-reach-the-kth-smallest-number	邻位交换的最小次数	weekly-contest-239	T3	2005.36629
1977	minimum-interval-to-include-each-query	包含每个查询的最小区间	weekly-contest-239	T4	2241.97213
1983	maximum-population-year	人口最多的年份	weekly-contest-240	T1	1166.46499
1984	maximum-distance-between-a-pair-of-values	下标对中的最大距离	weekly-contest-240	T2	1363.18952
1985	maximum-subarray-min-product	子数组最小乘积的最大值	weekly-contest-240	T3	1942.82024
1986	largest-color-value-in-a-directed-graph	有向图中最大颜色值	weekly-contest-240	T4	2220.60766
1970	sorting-the-sentence	将句子排序	biweekly-contest-52	T1	1139.62033
1971	incremental-memory-leak	增长的内存泄露	biweekly-contest-52	T2	1201.74136
1972	rotating-the-box	旋转盒子	biweekly-contest-52	T3	1392.33896
1326	sum-of-floored-pairs	向下取整数对和	biweekly-contest-52	T4	2261.80641
1993	sum-of-all-subset-xor-totals	找出所有子集的异或总和再求和	weekly-contest-241	T1	1214.97817
1994	minimum-number-of-swaps-to-make-the-binary-string-alternating	构成交替字符串需要的最小交换次数	weekly-contest-241	T2	1472.99072
1995	finding-pairs-with-a-certain-sum	找出和为指定值的下标对	weekly-contest-241	T3	1579.53817
1996	number-of-ways-to-rearrange-sticks-with-k-sticks-visible	恰有 K 根木棍可以看到的排列数目	weekly-contest-241	T4	2264.58421
1999	longer-contiguous-segments-of-ones-than-zeros	哪种连续子字符串更长	weekly-contest-242	T1	1091.15281
2000	minimum-speed-to-arrive-on-time	准时到达的列车最小时速	weekly-contest-242	T2	1649.64739
2001	jump-game-vii	跳跃游戏 VII	weekly-contest-242	T3	1791.2413
2002	stone-game-viii	石子游戏 VIII	weekly-contest-242	T4	2332.458
1987	substrings-of-size-three-with-distinct-characters	长度为三且各字符不同的子字符串	biweekly-contest-53	T1	1123.75505
1988	minimize-maximum-pair-sum-in-array	数组中最大数对和的最小值	biweekly-contest-53	T2	1180.17568
1990	get-biggest-three-rhombus-sums-in-a-grid	矩阵中最大的三个菱形和	biweekly-contest-53	T3	1767.58152
1989	minimum-xor-sum-of-two-arrays	两个数组最小的异或值之和	biweekly-contest-53	T4	2146.27784
2010	check-if-word-equals-summation-of-two-words	检查某单词是否等于两单词之和	weekly-contest-243	T1	990.14995
2011	maximum-value-after-insertion	插入后的最大值	weekly-contest-243	T2	1163.63979
2012	process-tasks-using-servers	使用服务器处理任务	weekly-contest-243	T3	1892.93435
2013	minimum-skips-to-arrive-at-meeting-on-time	准时抵达会议现场的最小跳过休息次数	weekly-contest-243	T4	2451.34128
2015	determine-whether-matrix-can-be-obtained-by-rotation	判断矩阵经轮转后是否一致	weekly-contest-244	T1	1213.66433
2016	reduction-operations-to-make-the-array-elements-equal	使数组元素相等的减少操作次数	weekly-contest-244	T2	1236.50601
2017	minimum-number-of-flips-to-make-the-binary-string-alternating	使二进制字符串字符交替的最少反转次数	weekly-contest-244	T3	1920.46189
2018	minimum-space-wasted-from-packaging	装包裹的最小浪费空间	weekly-contest-244	T4	2100.08345
2005	check-if-all-the-integers-in-a-range-are-covered	检查是否区域内所有整数都被覆盖	biweekly-contest-54	T1	1201.23761
2006	find-the-student-that-will-replace-the-chalk	找到需要补充粉笔的学生编号	biweekly-contest-54	T2	1218.33064
1311	largest-magic-square	最大的幻方	biweekly-contest-54	T3	1656.3566
2008	minimum-cost-to-change-the-final-value-of-expression	反转表达式值的最少操作次数	biweekly-contest-54	T4	2461.86747
2025	redistribute-characters-to-make-all-strings-equal	重新分配字符使所有字符串都相等	weekly-contest-245	T1	1137.08181
2027	maximum-number-of-removable-characters	可移除字符的最大数目	weekly-contest-245	T2	1766.68204
2026	merge-triplets-to-form-target-triplet	合并若干三元组以形成目标三元组	weekly-contest-245	T3	1478.8331
2028	the-earliest-and-latest-rounds-where-players-compete	最佳运动员的比拼回合	weekly-contest-245	T4	2345.0783
2032	largest-odd-number-in-string	字符串中的最大奇数	weekly-contest-246	T1	1064.6363
2033	the-number-of-full-rounds-you-have-played	你完成的完整对局数	weekly-contest-246	T2	1893.95801
2035	count-sub-islands	统计子岛屿	weekly-contest-246	T3	1549.85098
2034	minimum-absolute-difference-queries	查询差绝对值的最小值	weekly-contest-246	T4	2045.75275
2020	remove-one-element-to-make-the-array-strictly-increasing	删除一个元素使数组严格递增	biweekly-contest-55	T1	1316.01558
2021	remove-all-occurrences-of-a-substring	删除一个字符串中所有出现的给定子字符串	biweekly-contest-55	T2	1419.56271
2022	maximum-alternating-subsequence-sum	最大子序列交替和	biweekly-contest-55	T3	1640.86305
2023	design-movie-rental-system	设计电影租借系统	biweekly-contest-55	T4	2132.62644
2042	maximum-product-difference-between-two-pairs	两个数对之间的最大乘积差	weekly-contest-247	T1	949.96799
2043	cyclically-rotating-a-grid	循环轮转矩阵	weekly-contest-247	T2	1599.28458
2044	number-of-wonderful-substrings	最美子字符串的数目	weekly-contest-247	T3	2087.3721
1313	count-ways-to-build-rooms-in-an-ant-colony	统计为蚁群构筑房间的不同顺序	weekly-contest-247	T4	2341.60233
2048	build-array-from-permutation	基于排列构建数组	weekly-contest-248	T1	958.40712
2049	eliminate-maximum-number-of-monsters	消灭怪物的最大数量	weekly-contest-248	T2	1309.29416
2050	count-good-numbers	统计好数字的数目	weekly-contest-248	T3	1535.87983
2051	longest-common-subpath	最长公共子路径	weekly-contest-248	T4	2509.0189
2037	count-square-sum-triples	统计平方和三元组的数目	biweekly-contest-56	T1	1132.58122
2038	nearest-exit-from-entrance-in-maze	迷宫中离入口最近的出口	biweekly-contest-56	T2	1487.21031
2039	sum-game	求和游戏	biweekly-contest-56	T3	1919.16004
2040	minimum-cost-to-reach-destination-in-time	规定时间内到达终点的最小花费	biweekly-contest-56	T4	2297.07242
2058	concatenation-of-array	数组串联	weekly-contest-249	T1	947.77121
2059	unique-length-3-palindromic-subsequences	长度为 3 的不同回文子序列	weekly-contest-249	T2	1328.31378
2061	painting-a-grid-with-three-different-colors	用三种不同颜色为网格涂色	weekly-contest-249	T3	2039.87767
2060	merge-bsts-to-create-single-bst	合并多棵二叉搜索树	weekly-contest-249	T4	2385.41735
1264	maximum-number-of-words-you-can-type	可以输入的最大单词数	weekly-contest-250	T1	1020.86085
2066	add-minimum-number-of-rungs	新增的最少台阶数	weekly-contest-250	T2	1103.39305
2067	maximum-number-of-points-with-cost	扣分后的最大得分	weekly-contest-250	T3	1993.9289
2068	maximum-genetic-difference-query	查询最大基因差	weekly-contest-250	T4	2383.36392
2053	check-if-all-characters-have-equal-number-of-occurrences	检查是否所有字符出现次数相同	biweekly-contest-57	T1	1098.87897
2054	the-number-of-the-smallest-unoccupied-chair	最小未被占据椅子的编号	biweekly-contest-57	T2	1541.41077
2055	describe-the-painting	描述绘画结果	biweekly-contest-57	T3	1871.99679
1305	number-of-visible-people-in-a-queue	队列中可以看到的人数	biweekly-contest-57	T4	1993.91229
2076	sum-of-digits-of-string-after-convert	字符串转化后的各位数字之和	weekly-contest-251	T1	1049.72808
2077	largest-number-after-mutating-substring	子字符串突变后可能得到的最大整数	weekly-contest-251	T2	1227.81506
2078	maximum-compatibility-score-sum	最大兼容性评分和	weekly-contest-251	T3	1536.3303
2079	delete-duplicate-folders-in-system	删除系统中的重复文件夹	weekly-contest-251	T4	2504.78048
2083	three-divisors	三除数	weekly-contest-252	T1	1005.12541
2084	maximum-number-of-weeks-for-which-you-can-work	你可以工作的最大周数	weekly-contest-252	T2	1612.71896
1295	minimum-garden-perimeter-to-collect-enough-apples	收集足够苹果的最小花园周长	weekly-contest-252	T3	1547.82888
2086	count-number-of-special-subsequences	统计特殊子序列的数目	weekly-contest-252	T4	1962.18901
1302	delete-characters-to-make-fancy-string	删除字符使字符串变好	biweekly-contest-58	T1	1153.41026
2080	check-if-move-is-legal	检查操作是否合法	biweekly-contest-58	T2	1451.06595
2081	minimum-total-space-wasted-with-k-resizing-operations	K 次调整数组大小浪费的最小总空间	biweekly-contest-58	T3	2216.97071
1336	maximum-product-of-the-length-of-two-palindromic-substrings	两个回文子字符串长度的最大乘积	biweekly-contest-58	T4	2553.12759
2093	check-if-string-is-a-prefix-of-array	检查字符串是否为数组前缀	weekly-contest-253	T1	993.39152
2094	remove-stones-to-minimize-the-total	移除石子使总数最小	weekly-contest-253	T2	1265.24477
2095	minimum-number-of-swaps-to-make-the-string-balanced	使字符串平衡的最小交换次数	weekly-contest-253	T3	1511.35456
2096	find-the-longest-valid-obstacle-course-at-each-position	找出到每个位置为止最长的有效障碍赛跑路线	weekly-contest-253	T4	1741.32012
2099	number-of-strings-that-appear-as-substrings-in-word	作为子字符串出现在单词中的字符串数目	weekly-contest-254	T1	1022.87529
2085	array-with-elements-not-equal-to-average-of-neighbors	构造元素不等于两相邻元素平均值的数组	weekly-contest-254	T2	1402.94139
2100	minimum-non-zero-product-of-the-array-elements	数组元素的最小非零乘积	weekly-contest-254	T3	1785.24774
2101	last-day-where-you-can-still-cross	你能穿过矩阵的最后一天	weekly-contest-254	T4	2053.52414
2088	minimum-time-to-type-word-using-special-typewriter	使用特殊打字机键入单词的最少时间	biweekly-contest-59	T1	1154.16496
2089	maximum-matrix-sum	最大方阵和	biweekly-contest-59	T2	1460.42677
2090	number-of-ways-to-arrive-at-destination	到达目的地的方案数	biweekly-contest-59	T3	2001.70176
2091	number-of-ways-to-separate-numbers	划分数字的方案数	biweekly-contest-59	T4	2611.24447
